Hour,Stock,Percentage Change
2022-03-26 04:15:59.919310,BTC-USD,0.34040412332198067
2022-03-26 00:15:59.919310,BTC-USD,0.34040412332198067
2022-03-25 23:15:59.919310,BTC-USD,0.8738486372720065
2022-03-25 21:15:59.919310,BTC-USD,0.8738486372720065
2022-03-25 19:15:59.919310,BTC-USD,0.8738486372720065
2022-03-25 17:15:59.919310,BTC-USD,0.8738486372720065
2022-03-25 14:15:59.919310,BTC-USD,0.8738486372720065
2022-03-25 07:15:59.919310,BTC-USD,0.8738486372720065
2022-03-25 06:15:59.919310,BTC-USD,0.8738486372720065
2022-03-25 03:15:59.919310,BTC-USD,0.8738486372720065
2022-03-25 01:15:59.919310,BTC-USD,0.8738486372720065
2022-03-24 23:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 22:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 20:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 19:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 17:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 15:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 13:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 12:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 11:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 10:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 08:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 06:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 05:15:59.919310,BTC-USD,2.5049314676960517
2022-03-24 00:15:59.919310,BTC-USD,2.5049314676960517
2022-03-23 17:15:59.919310,BTC-USD,1.247694734696132
2022-03-23 16:15:59.919310,BTC-USD,1.247694734696132
2022-03-23 15:15:59.919310,BTC-USD,1.247694734696132
2022-03-23 13:15:59.919310,BTC-USD,1.247694734696132
2022-03-23 09:15:59.919310,BTC-USD,1.247694734696132
2022-03-23 07:15:59.919310,BTC-USD,1.247694734696132
2022-03-23 05:15:59.919310,BTC-USD,1.247694734696132
2022-03-23 02:15:59.919310,BTC-USD,1.247694734696132
2022-03-23 00:15:59.919310,BTC-USD,1.247694734696132
2022-03-22 19:15:59.919310,BTC-USD,3.1277689686448022
2022-03-22 16:15:59.919310,BTC-USD,3.1277689686448022
2022-03-22 15:15:59.919310,BTC-USD,3.1277689686448022
2022-03-22 12:15:59.919310,BTC-USD,3.1277689686448022
2022-03-22 08:15:59.919310,BTC-USD,3.1277689686448022
2022-03-22 06:15:59.919310,BTC-USD,3.1277689686448022
2022-03-22 03:15:59.919310,BTC-USD,3.1277689686448022
2022-03-21 23:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 22:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 21:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 17:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 16:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 15:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 14:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 11:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 08:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 05:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 02:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-21 01:15:59.919310,BTC-USD,-0.40764238314008605
2022-03-20 23:15:59.919310,BTC-USD,-2.2364318118692714
2022-03-20 21:15:59.919310,BTC-USD,-2.2364318118692714
2022-03-20 19:15:59.919310,BTC-USD,-2.2364318118692714
2022-03-20 16:15:59.919310,BTC-USD,-2.2364318118692714
2022-03-20 15:15:59.919310,BTC-USD,-2.2364318118692714
2022-03-20 12:15:59.919310,BTC-USD,-2.2364318118692714
2022-03-20 09:15:59.919310,BTC-USD,-2.2364318118692714
2022-03-20 06:15:59.919310,BTC-USD,-2.2364318118692714
2022-03-20 03:15:59.919310,BTC-USD,-2.2364318118692714
2022-03-20 02:15:59.919310,BTC-USD,-2.2364318118692714
2022-03-19 21:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 20:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 18:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 16:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 15:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 13:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 11:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 10:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 09:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 08:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 07:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 06:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 04:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 03:15:59.919310,BTC-USD,0.9474990723804912
2022-03-19 01:15:59.919310,BTC-USD,0.9474990723804912
2022-03-18 23:15:59.919310,BTC-USD,2.091390293667767
2022-03-18 18:15:59.919310,BTC-USD,2.091390293667767
2022-03-18 16:15:59.919310,BTC-USD,2.091390293667767
2022-03-18 13:15:59.919310,BTC-USD,2.091390293667767
2022-03-18 12:15:59.919310,BTC-USD,2.091390293667767
2022-03-18 09:15:59.919310,BTC-USD,2.091390293667767
2022-03-18 05:15:59.919310,BTC-USD,2.091390293667767
2022-03-18 03:15:59.919310,BTC-USD,2.091390293667767
2022-03-18 02:15:59.919310,BTC-USD,2.091390293667767
2022-03-18 01:15:59.919310,BTC-USD,2.091390293667767
2022-03-18 00:15:59.919310,BTC-USD,2.091390293667767
2022-03-17 23:15:59.919310,BTC-USD,-0.4605273652171998
2022-03-17 21:15:59.919310,BTC-USD,-0.4605273652171998
2022-03-17 19:15:59.919300,BTC-USD,-0.4605273652171998
